date_time,cpu_percent,mem_percent,cpu_average,pid_len,cpu_listval
2023-05-26 09:39:15,23.8,63.0,22.59,307,"33.8,18.8,15.6,20.3,25.0,23.4,21.9,21.9"
2023-05-26 09:39:17,49.1,63.1,29.36,306,"34.8,21.9,31.2,50.0,26.6,18.8,25.0,26.6"
2023-05-26 09:39:19,25.3,62.9,24.09,306,"50.7,35.9,25.0,17.2,10.9,6.2,23.4,23.4"
2023-05-26 09:39:21,20.6,62.5,19.86,306,"34.2,15.4,30.8,35.4,18.5,9.2,9.2,6.2"
2023-05-26 09:39:23,22.3,62.4,19.84,306,"22.7,18.8,21.9,7.8,26.6,20.3,31.2,9.4"
2023-05-26 09:39:25,22.3,62.4,20.37,306,"24.6,9.2,21.5,6.2,40.0,24.6,29.2,7.7"
2023-05-26 09:39:27,21.1,62.4,32.12,306,"52.7,29.2,40.0,43.1,22.7,24.6,26.2,18.5"
2023-05-26 09:39:29,35.7,62.5,27.32,306,"38.7,21.5,21.5,21.5,40.0,18.5,24.6,32.3"
2023-05-26 09:39:31,38.0,62.4,20.51,306,"36.5,16.9,13.8,16.9,24.6,23.1,12.3,20.0"
2023-05-26 09:39:33,24.6,62.4,19.76,306,"35.1,9.2,7.7,7.7,10.8,32.3,33.8,21.5"
2023-05-26 09:39:35,23.6,62.4,22.96,306,"45.3,20.0,21.5,24.6,12.3,20.0,26.2,13.8"
2023-05-26 09:39:37,27.1,62.4,39.9,306,"61.3,39.1,32.8,57.8,43.8,31.2,26.6,26.6"
2023-05-26 09:39:39,22.3,62.4,19.49,305,"35.7,35.9,42.2,9.4,10.9,6.2,4.7,10.9"
2023-05-26 09:39:41,26.8,62.3,19.83,305,"35.6,20.0,21.5,13.8,27.7,12.3,15.4,12.3"
2023-05-26 09:39:43,25.4,62.3,20.98,304,"35.6,27.7,21.5,27.7,9.2,21.5,12.3,12.3"
2023-05-26 09:39:45,25.0,62.3,22.24,304,"27.1,35.4,12.3,21.5,15.4,21.5,26.2,18.5"
2023-05-26 09:39:48,23.6,62.2,26.24,304,"38.0,26.6,29.7,23.4,17.2,18.8,32.8,23.4"
2023-05-26 09:39:50,20.8,62.3,20.69,304,"23.5,12.5,14.1,14.1,21.9,15.6,20.0,43.8"
2023-05-26 09:39:52,23.3,62.4,17.41,303,"30.0,18.5,6.2,24.6,10.8,10.8,24.6,13.8"
2023-05-26 09:39:54,29.4,62.3,21.64,303,"36.2,26.2,24.6,27.7,18.5,12.3,13.8,13.8"
2023-05-26 09:39:56,22.1,62.3,21.8,303,"27.5,18.8,17.2,23.4,20.3,31.2,21.9,14.1"
2023-05-26 09:39:58,23.3,62.3,32.21,305,"40.5,28.1,43.8,37.5,25.0,20.3,26.6,35.9"
2023-05-26 09:40:00,33.1,62.4,22.67,303,"33.8,30.8,20.0,13.8,16.9,15.4,29.2,21.5"
2023-05-26 09:40:02,24.1,62.4,18.9,303,"25.0,47.7,10.8,30.8,13.8,3.1,12.3,7.7"
2023-05-26 09:40:04,23.7,62.6,21.6,303,"33.8,6.2,18.8,51.6,20.3,15.6,20.3,6.2"
2023-05-26 09:40:06,37.5,62.6,29.82,304,"38.6,39.1,43.8,31.2,12.5,32.8,28.1,12.5"
2023-05-26 09:40:08,18.2,62.5,20.35,304,"36.2,9.4,23.4,39.1,18.8,6.2,18.8,10.9"
2023-05-26 09:40:10,23.9,62.5,24.59,304,"27.5,23.1,18.5,36.9,32.3,27.7,13.8,16.9"
2023-05-26 09:40:12,19.6,62.4,19.85,304,"29.6,33.8,41.5,20.0,4.6,6.2,18.5,4.6"
2023-05-26 09:40:14,21.3,62.4,19.32,304,"42.3,15.4,20.0,21.5,13.8,18.5,15.4,7.7"
2023-05-26 09:40:16,25.7,62.4,25.61,305,"47.2,35.9,25.0,40.6,20.3,10.9,15.6,9.4"
2023-05-26 09:40:18,20.2,62.4,22.7,305,"47.3,28.1,7.8,28.1,20.3,26.6,12.5,10.9"
2023-05-26 09:40:20,49.4,62.5,27.19,305,"37.7,20.3,26.6,39.1,14.1,25.0,12.5,42.2"
2023-05-26 09:40:22,18.8,61.8,20.56,305,"33.8,29.2,13.8,10.8,33.8,4.6,15.4,23.1"
2023-05-26 09:40:24,21.3,61.9,19.36,305,"28.8,49.2,27.7,20.0,9.2,10.8,4.6,4.6"
2023-05-26 09:40:26,22.9,62.0,20.79,305,"25.7,15.6,32.8,42.2,20.3,9.4,15.6,4.7"
2023-05-26 09:40:28,21.6,61.9,33.88,305,"48.6,33.8,36.9,21.5,33.8,26.2,30.8,39.4"
2023-05-26 09:40:30,29.5,61.9,29.44,305,"41.7,29.7,28.1,17.2,26.6,21.9,42.2,28.1"
2023-05-26 09:40:32,53.3,61.9,29.18,308,"33.8,25.0,34.4,54.7,20.3,30.8,20.3,14.1"
2023-05-26 09:40:34,21.6,62.0,21.99,307,"41.7,12.5,9.4,28.1,17.2,9.2,32.8,25.0"
2023-05-26 09:40:36,22.3,61.9,24.11,306,"31.3,30.8,27.7,23.1,16.9,30.8,13.8,18.5"
2023-05-26 09:40:38,23.7,61.9,21.64,306,"21.5,35.9,37.5,29.7,7.8,9.4,21.9,9.4"
2023-05-26 09:40:40,28.2,61.8,39.23,306,"50.7,33.8,49.2,36.9,46.2,30.8,40.0,26.2"
2023-05-26 09:40:42,23.3,62.0,18.56,306,"28.6,29.2,23.1,21.5,4.6,3.1,29.2,9.2"
2023-05-26 09:40:45,23.0,61.8,19.31,306,"26.8,21.5,30.8,43.1,12.3,1.5,12.3,6.2"
2023-05-26 09:40:47,21.0,61.8,20.53,306,"36.5,18.5,24.6,36.9,12.3,3.1,21.5,10.8"
2023-05-26 09:40:49,21.5,61.8,23.79,306,"33.3,36.9,23.1,18.5,32.3,18.5,15.4,12.3"
2023-05-26 09:40:51,19.4,61.8,28.06,306,"33.8,34.4,21.9,14.1,21.9,32.8,29.7,35.9"
2023-05-26 09:40:53,21.9,61.8,20.49,306,"27.1,24.6,32.3,7.7,16.9,27.7,13.8,13.8"
2023-05-26 09:40:55,22.0,61.8,18.44,306,"35.2,24.6,12.3,40.0,12.3,3.1,7.7,12.3"
2023-05-26 09:40:57,35.2,61.8,18.18,306,"30.0,10.8,26.2,27.7,13.8,12.3,9.2,15.4"
2023-05-26 09:40:59,21.4,61.8,20.26,306,"45.2,13.8,4.6,27.7,26.2,9.2,16.9,18.5"
2023-05-26 09:41:01,22.6,61.7,34.77,308,"45.8,30.8,36.9,46.2,23.1,24.6,35.4,35.4"
2023-05-26 09:41:03,27.1,61.8,18.59,306,"14.9,26.2,16.9,9.2,20.0,15.4,16.9,29.2"
2023-05-26 09:41:05,20.6,61.7,27.0,306,"51.4,26.2,32.3,40.0,24.6,9.2,15.4,16.9"
2023-05-26 09:41:07,27.0,61.6,21.88,306,"50.0,9.4,17.2,21.9,26.6,20.3,23.4,6.2"
2023-05-26 09:41:09,22.5,61.6,22.12,306,"32.4,15.4,30.8,13.8,27.7,24.6,15.4,16.9"
2023-05-26 09:41:11,34.0,61.6,63.33,310,"67.6,56.2,75.0,54.7,57.8,73.4,59.4,62.5"
2023-05-26 09:41:13,58.5,62.4,23.3,308,"20.3,33.8,20.0,49.2,15.4,16.9,18.5,12.3"
2023-05-26 09:41:15,19.5,62.4,23.03,308,"24.3,38.5,24.6,21.5,13.8,13.8,30.8,16.9"
2023-05-26 09:41:17,21.1,62.4,17.31,308,"13.6,6.2,14.1,7.8,25.0,25.0,23.4,23.4"
2023-05-26 09:41:19,27.8,62.1,24.11,308,"22.1,44.6,35.4,36.9,24.6,6.2,10.8,12.3"
2023-05-26 09:41:21,20.9,62.0,19.99,308,"52.2,37.5,20.3,10.9,10.9,10.9,4.7,12.5"
2023-05-26 09:41:23,38.9,62.0,24.91,308,"24.3,50.0,37.5,15.6,23.4,14.1,25.0,9.4"
2023-05-26 09:41:25,20.0,62.0,19.84,308,"24.3,23.4,17.2,17.2,14.1,25.0,21.9,15.6"
2023-05-26 09:41:27,20.0,62.0,21.5,308,"36.0,48.4,17.2,21.9,14.1,9.4,15.6,9.4"
2023-05-26 09:41:29,28.1,61.9,35.96,308,"56.6,35.9,28.1,37.5,34.4,31.2,31.2,32.8"
2023-05-26 09:41:31,30.3,62.0,30.12,308,"46.5,39.1,35.9,30.8,28.1,16.9,31.2,12.5"
2023-05-26 09:41:33,36.7,62.0,19.44,308,"41.7,27.7,24.6,15.4,16.9,3.1,13.8,12.3"
2023-05-26 09:41:35,22.5,62.1,19.2,308,"25.4,20.3,18.8,15.6,15.6,25.0,14.1,18.8"
2023-05-26 09:41:37,23.8,62.0,27.98,307,"26.9,40.6,26.6,32.8,14.1,17.2,23.4,42.2"
2023-05-26 09:41:39,20.9,62.0,21.01,307,"25.0,16.9,20.0,21.5,23.1,18.5,36.9,6.2"
2023-05-26 09:41:41,24.5,62.0,19.96,307,"36.6,40.0,20.0,23.1,15.4,12.3,9.2,3.1"
2023-05-26 09:41:43,25.5,62.0,36.99,306,"50.7,42.2,57.8,28.1,28.1,31.2,32.8,25.0"
2023-05-26 09:41:45,20.5,61.9,21.24,306,"26.8,18.5,49.2,15.4,16.9,12.3,10.8,20.0"
2023-05-26 09:41:48,23.2,61.9,23.25,306,"45.9,35.4,18.5,24.6,20.0,7.7,26.2,7.7"
2023-05-26 09:41:50,20.8,61.9,22.03,306,"38.0,26.2,18.2,40.0,13.8,15.4,13.8,10.8"
2023-05-26 09:41:52,20.3,61.9,29.15,305,"34.8,25.0,39.1,25.0,23.4,21.9,35.9,28.1"
2023-05-26 09:41:54,22.2,61.9,44.1,307,"57.5,51.6,60.9,37.5,37.5,42.2,40.6,25.0"
2023-05-26 09:41:56,38.8,62.2,22.7,308,"30.0,29.7,26.6,35.9,18.8,12.5,17.2,10.9"
2023-05-26 09:41:58,23.8,62.3,19.6,308,"44.3,21.9,14.1,37.5,17.2,7.8,10.9,3.1"
2023-05-26 09:42:00,21.9,62.1,28.18,308,"50.0,36.9,27.7,32.3,18.5,18.5,21.5,20.0"
2023-05-26 09:42:02,19.4,62.2,21.36,308,"32.4,24.6,15.4,27.7,26.2,30.8,9.2,4.6"
2023-05-26 09:42:04,22.9,62.1,34.29,310,"46.5,30.8,50.8,35.4,35.4,23.1,32.3,20.0"
2023-05-26 09:42:06,38.8,62.2,43.41,309,"62.9,45.3,45.3,46.9,40.6,29.7,39.1,37.5"
2023-05-26 09:42:08,32.9,62.6,26.84,309,"35.3,34.4,37.5,26.2,17.2,20.3,25.0,18.8"
2023-05-26 09:42:10,37.7,63.0,36.91,309,"53.5,35.9,46.9,32.8,42.2,21.5,34.4,28.1"
2023-05-26 09:42:12,34.2,63.0,37.94,309,"54.2,40.0,43.1,30.8,32.3,27.7,36.9,38.5"
2023-05-26 09:42:14,20.7,60.3,23.91,309,"45.9,25.0,26.6,43.8,14.1,6.2,21.9,7.8"
2023-05-26 09:42:16,18.2,60.2,17.11,309,"7.6,33.8,13.8,58.5,6.2,6.2,7.7,3.1"
2023-05-26 09:42:18,25.9,60.3,24.94,309,"48.0,23.4,28.1,45.3,18.8,9.4,10.9,15.6"
2023-05-26 09:42:20,22.2,60.3,20.05,309,"26.1,10.9,23.4,29.7,23.4,14.1,15.6,17.2"
2023-05-26 09:42:22,20.2,60.3,23.62,309,"41.4,16.9,13.8,24.6,24.6,23.1,30.8,13.8"
2023-05-26 09:42:24,28.5,60.3,20.35,309,"45.6,18.8,10.9,20.3,14.1,23.4,12.5,17.2"
2023-05-26 09:42:26,42.2,60.3,29.09,309,"43.7,28.1,31.2,34.4,26.6,9.4,35.9,23.4"
2023-05-26 09:42:28,23.6,60.3,21.8,310,"40.0,25.0,23.4,17.2,7.8,21.9,21.9,17.2"
2023-05-26 09:42:30,23.6,60.3,32.95,310,"51.4,30.8,21.5,40.0,29.2,15.4,33.8,41.5"
2023-05-26 09:42:32,30.1,60.3,25.16,310,"39.7,21.5,18.5,23.1,30.8,10.8,32.3,24.6"
2023-05-26 09:42:34,40.0,60.2,25.83,309,"26.8,51.6,25.0,17.2,17.2,21.9,28.1,18.8"
2023-05-26 09:42:36,20.2,60.3,21.84,308,"34.7,15.4,20.0,44.6,16.9,15.4,9.2,18.5"
2023-05-26 09:42:38,30.7,60.2,22.93,308,"36.4,15.4,23.1,47.0,16.9,12.3,23.1,9.2"
2023-05-26 09:42:40,22.7,60.2,34.44,308,"45.8,56.2,40.6,42.2,29.7,20.3,21.9,18.8"
2023-05-26 09:42:42,35.3,60.2,53.31,308,"54.7,54.7,51.6,65.6,45.3,56.2,48.4,50.0"
2023-05-26 09:42:44,25.5,58.8,21.21,308,"33.8,9.4,23.4,25.0,28.1,14.1,20.3,15.6"
2023-05-26 09:42:46,25.9,58.6,39.16,308,"50.7,34.4,29.7,45.3,46.9,25.0,42.2,39.1"
2023-05-26 09:42:48,24.8,58.6,20.16,308,"29.0,21.5,16.9,12.3,29.2,26.2,15.4,10.8"
2023-05-26 09:42:50,22.6,58.6,22.12,308,"30.1,46.9,18.8,23.4,23.4,4.7,14.1,15.6"
2023-05-26 09:42:52,33.5,58.6,45.12,309,"61.6,51.6,60.9,35.9,42.2,29.7,39.1,40.0"
2023-05-26 09:42:54,31.2,58.8,21.5,308,"35.1,21.5,20.0,32.3,23.1,18.5,12.3,9.2"
2023-05-26 09:42:57,21.2,58.7,20.71,307,"42.7,20.0,9.2,21.5,21.5,10.8,13.8,26.2"
2023-05-26 09:42:59,24.5,58.7,18.66,307,"41.7,13.8,20.0,27.7,16.9,6.2,13.8,9.2"
2023-05-26 09:43:01,24.8,58.8,21.04,307,"36.1,16.9,20.0,26.2,24.6,13.8,9.2,21.5"
2023-05-26 09:43:03,21.7,58.7,20.9,307,"33.3,26.2,20.0,12.3,7.7,23.1,16.9,27.7"
2023-05-26 09:43:05,22.2,58.6,22.49,307,"33.3,42.2,23.4,42.2,12.5,3.1,9.4,13.8"
2023-05-26 09:43:07,24.2,58.7,32.59,309,"39.1,38.5,36.9,33.8,40.0,26.2,30.8,15.4"
2023-05-26 09:43:09,48.3,58.6,29.61,308,"43.1,28.1,39.1,20.3,34.4,31.2,18.8,21.9"
2023-05-26 09:43:11,22.7,58.7,20.27,308,"29.4,12.5,23.4,10.9,14.1,14.1,20.3,37.5"
2023-05-26 09:43:13,22.3,58.7,22.74,308,"31.9,48.4,18.8,20.3,26.6,10.9,20.3,4.7"
2023-05-26 09:43:15,19.3,58.7,21.21,308,"40.0,23.4,28.1,15.6,14.1,21.9,18.8,7.8"
2023-05-26 09:43:17,29.2,58.7,19.89,306,"31.4,10.8,32.3,44.6,6.2,4.6,13.8,15.4"
2023-05-26 09:43:19,22.5,58.7,20.24,306,"31.0,6.2,38.5,7.7,26.2,4.6,32.3,15.4"
2023-05-26 09:43:21,22.5,58.7,23.39,306,"37.1,35.9,18.8,15.6,18.8,29.7,10.9,20.3"
2023-05-26 09:43:23,22.0,58.7,20.62,306,"38.4,20.3,32.8,14.1,10.9,14.1,15.6,18.8"
2023-05-26 09:43:25,23.0,58.7,20.35,306,"20.6,10.9,18.8,26.6,23.4,14.1,28.1,20.3"
2023-05-26 09:43:27,21.2,58.6,18.91,306,"13.8,17.2,32.8,25.0,12.5,7.8,20.3,21.9"
2023-05-26 09:43:29,42.4,58.7,23.98,306,"44.0,35.4,18.5,24.6,12.3,26.2,18.5,12.3"
2023-05-26 09:43:31,25.0,58.7,43.84,306,"65.8,45.5,55.4,38.5,35.4,35.4,40.9,33.8"
2023-05-26 09:43:33,44.4,58.7,22.68,306,"26.1,15.4,33.8,15.4,29.2,23.1,21.5,16.9"
2023-05-26 09:43:35,52.0,58.7,24.65,308,"35.2,15.4,29.7,46.9,24.6,14.1,17.2,14.1"
2023-05-26 09:43:37,20.2,58.8,22.06,308,"31.9,15.4,9.2,21.5,27.7,16.9,27.7,26.2"
2023-05-26 09:43:39,26.2,58.8,23.61,307,"27.9,7.8,14.1,12.5,32.8,17.2,46.9,29.7"
2023-05-26 09:43:41,23.5,58.6,18.56,307,"39.1,20.3,9.4,4.7,7.8,1.6,29.7,35.9"
2023-05-26 09:43:43,21.7,58.7,25.27,307,"35.3,10.8,24.6,29.2,30.3,20.0,26.2,25.8"
2023-05-26 09:43:45,24.4,58.6,19.66,307,"14.9,21.9,7.8,46.9,14.1,14.1,18.8,18.8"
2023-05-26 09:43:47,24.9,58.7,22.5,307,"47.3,9.4,35.9,31.2,10.9,7.8,23.4,14.1"
2023-05-26 09:43:49,22.5,58.7,36.11,307,"37.1,32.3,37.9,49.2,35.4,43.1,18.5,35.4"
2023-05-26 09:43:51,20.8,58.7,19.88,307,"37.5,35.4,12.3,4.6,23.1,15.4,29.2,1.5"
2023-05-26 09:43:53,22.5,58.7,20.16,307,"27.4,21.5,20.0,23.1,18.5,29.2,18.5,3.1"
2023-05-26 09:43:55,31.1,58.6,17.9,307,"21.7,21.5,15.4,46.2,12.3,9.2,13.8,3.1"
2023-05-26 09:43:57,21.0,58.8,19.54,307,"36.1,26.2,18.5,18.5,7.7,26.2,7.7,15.4"
2023-05-26 09:44:00,30.2,58.7,21.02,307,"32.9,41.5,12.3,12.3,26.2,21.5,9.2,12.3"
2023-05-26 09:44:02,22.1,58.8,24.36,307,"25.7,43.1,16.9,32.3,21.5,15.4,18.5,21.5"
2023-05-26 09:44:04,21.6,58.7,20.37,307,"35.2,10.8,38.5,47.7,15.4,3.1,7.7,4.6"
2023-05-26 09:44:06,34.0,58.7,32.21,308,"37.7,33.8,38.5,36.9,27.7,20.0,36.9,26.2"
2023-05-26 09:44:08,30.3,58.8,20.49,308,"32.9,18.8,12.5,26.2,18.8,20.3,17.2,17.2"
2023-05-26 09:44:10,21.4,58.8,30.14,309,"28.8,31.2,48.4,15.6,23.4,12.5,50.0,31.2"
2023-05-26 09:44:12,39.8,58.8,21.8,308,"21.4,17.2,15.6,32.8,23.4,10.9,25.0,28.1"
2023-05-26 09:44:14,18.8,58.8,21.7,308,"36.1,17.2,14.1,34.4,28.1,14.1,23.4,6.2"
2023-05-26 09:44:16,22.6,58.9,21.7,308,"30.4,18.5,6.2,0.0,26.2,35.4,40.0,16.9"
2023-05-26 09:44:18,20.0,59.1,18.73,308,"26.5,50.0,23.4,12.5,15.6,7.8,6.2,7.8"
2023-05-26 09:44:20,21.9,59.0,21.06,308,"29.4,21.9,21.9,32.8,28.1,9.4,7.8,17.2"
2023-05-26 09:44:22,22.8,59.0,20.94,308,"35.2,12.3,35.4,24.6,15.4,7.7,23.1,13.8"
2023-05-26 09:44:24,20.2,58.8,20.66,308,"36.1,32.3,32.3,30.8,9.2,4.6,9.2,10.8"
2023-05-26 09:44:26,20.3,58.8,21.0,308,"18.8,33.8,12.3,43.1,18.5,15.4,13.8,12.3"
2023-05-26 09:44:28,20.5,58.8,21.89,308,"55.1,27.7,24.6,6.2,26.2,9.2,16.9,9.2"
2023-05-26 09:44:30,21.8,58.8,20.04,308,"29.6,13.8,16.9,13.8,26.2,18.5,27.7,13.8"
2023-05-26 09:44:32,40.1,58.7,30.75,308,"27.5,24.6,30.8,41.5,38.5,15.4,41.5,26.2"
2023-05-26 09:44:34,33.7,58.8,31.97,309,"45.9,26.2,35.4,20.0,40.9,38.5,26.2,22.7"
2023-05-26 09:44:36,74.1,58.9,42.48,310,"52.1,33.8,50.8,40.0,41.5,46.2,44.6,30.8"
2023-05-26 09:44:38,38.1,59.9,59.44,310,"71.2,59.4,64.1,56.9,69.2,56.2,46.9,51.6"
2023-05-26 09:44:40,48.2,60.0,26.04,308,"34.8,23.4,26.6,26.6,34.4,17.2,31.2,14.1"
2023-05-26 09:44:42,23.1,59.0,28.33,308,"32.8,25.0,35.9,45.3,18.8,21.9,25.0,21.9"
2023-05-26 09:44:44,20.2,59.0,22.0,308,"42.3,13.8,9.2,40.0,21.5,20.0,15.4,13.8"
2023-05-26 09:44:46,24.0,58.9,33.94,308,"38.6,30.3,30.8,33.8,38.5,29.2,38.5,31.8"
2023-05-26 09:44:48,47.8,59.2,67.15,315,"62.3,72.7,73.8,76.9,64.6,63.1,66.2,57.6"
2023-05-26 09:44:50,65.5,59.5,57.79,313,"65.4,61.5,63.1,67.7,50.8,44.6,61.5,47.7"
2023-05-26 09:44:52,62.5,59.6,48.83,310,"50.7,49.2,55.4,61.5,40.0,41.5,44.6,47.7"
2023-05-26 09:44:54,39.4,59.5,23.36,310,"36.1,15.4,20.0,12.3,32.3,18.5,21.5,30.8"
2023-05-26 09:44:56,29.6,59.5,18.14,310,"17.4,18.5,12.3,32.3,13.8,16.9,27.7,6.2"
2023-05-26 09:44:58,22.2,59.5,61.5,313,"65.8,70.8,62.5,55.4,54.7,60.9,62.5,59.4"
2023-05-26 09:45:01,44.4,59.6,53.34,310,"59.5,46.9,62.5,57.8,50.0,48.4,50.0,51.6"
2023-05-26 09:45:03,47.8,60.1,59.93,310,"72.0,74.6,69.7,58.5,53.8,50.8,55.4,44.6"
2023-05-26 09:45:05,26.1,60.2,33.35,315,"47.9,39.4,32.3,30.8,29.2,23.1,39.1,25.0"
2023-05-26 09:45:07,85.2,60.2,53.26,310,"65.7,43.1,51.6,59.4,54.7,45.3,51.6,54.7"
2023-05-26 09:45:09,43.5,60.7,24.6,310,"35.2,18.5,26.2,36.9,21.5,20.0,23.1,15.4"
2023-05-26 09:45:11,30.7,60.8,86.16,310,"90.4,86.1,88.7,88.7,85.9,80.3,86.1,83.1"
2023-05-26 09:45:13,64.7,61.0,35.77,311,"49.3,38.5,33.8,50.8,32.3,27.7,29.2,24.6"
2023-05-26 09:45:15,44.4,60.8,33.89,310,"36.8,46.9,28.1,42.2,28.1,28.1,28.1,32.8"
2023-05-26 09:45:17,30.4,60.7,20.54,310,"19.1,35.9,35.9,20.3,20.3,9.4,15.6,7.8"
2023-05-26 09:45:19,37.3,60.3,30.39,310,"37.0,29.2,47.7,40.0,21.5,16.9,23.1,27.7"
2023-05-26 09:45:21,23.3,60.4,23.05,310,"23.5,23.4,26.6,15.6,28.1,9.4,26.6,31.2"
2023-05-26 09:45:23,18.8,60.1,23.39,310,"38.6,25.0,25.0,10.9,18.8,26.6,25.0,17.2"
2023-05-26 09:45:25,20.2,60.0,18.75,310,"27.0,9.2,27.7,53.8,13.8,4.6,6.2,7.7"
2023-05-26 09:45:27,20.2,60.0,21.14,310,"27.8,15.2,18.5,29.2,23.1,9.2,16.9,29.2"
2023-05-26 09:45:29,34.2,59.8,27.2,311,"26.9,34.4,28.1,43.8,18.8,25.0,23.4,17.2"
2023-05-26 09:45:31,27.8,60.4,26.03,310,"40.0,35.9,30.8,42.2,17.2,10.9,20.3,10.9"
2023-05-26 09:45:33,22.7,60.5,27.28,310,"30.6,27.7,43.1,47.7,21.5,13.8,13.8,20.0"
2023-05-26 09:45:35,40.0,60.1,27.9,309,"37.1,20.0,36.9,33.8,20.0,27.7,26.2,21.5"
2023-05-26 09:45:37,43.4,59.7,21.33,309,"30.6,15.4,35.4,36.9,12.3,10.8,13.8,15.4"
2023-05-26 09:45:39,31.3,59.4,18.67,309,"21.7,6.2,27.7,9.2,9.2,4.6,63.1,7.7"
2023-05-26 09:45:41,23.8,59.4,20.86,309,"31.4,26.2,23.1,12.3,15.4,20.0,32.3,6.2"
2023-05-26 09:45:43,22.0,59.4,19.14,309,"39.2,12.3,26.2,23.1,12.3,7.7,15.4,16.9"
2023-05-26 09:45:45,21.7,59.4,19.66,309,"25.0,12.3,24.6,18.5,24.6,16.9,24.6,10.8"
2023-05-26 09:45:47,29.8,59.4,19.26,309,"35.3,21.9,15.6,17.2,14.1,12.5,14.1,23.4"
2023-05-26 09:45:49,20.5,59.4,19.16,309,"35.1,9.2,20.0,10.8,13.6,12.3,33.8,18.5"
2023-05-26 09:45:52,20.8,59.4,23.01,309,"37.8,18.5,26.2,27.7,30.8,23.1,9.2,10.8"
2023-05-26 09:45:54,18.7,59.4,22.24,309,"29.6,28.1,53.1,12.5,10.9,10.9,15.6,17.2"
2023-05-26 09:45:56,20.0,59.5,44.11,309,"52.0,50.0,45.3,56.2,31.2,39.1,40.0,39.1"
2023-05-26 09:45:58,29.3,59.5,19.94,309,"19.1,18.8,37.5,28.1,17.2,9.4,15.6,13.8"
2023-05-26 09:46:00,17.8,59.4,21.01,309,"29.6,18.5,23.1,27.7,15.4,18.5,13.8,21.5"
2023-05-26 09:46:02,27.0,59.4,22.91,308,"41.1,10.9,34.4,29.7,20.3,12.5,17.2,17.2"
2023-05-26 09:46:04,21.9,59.3,26.26,308,"39.7,45.3,31.2,34.4,14.1,18.8,12.5,14.1"
2023-05-26 09:46:06,30.1,59.4,33.79,308,"42.6,35.9,21.9,39.1,30.8,29.7,34.4,35.9"
2023-05-26 09:46:08,22.1,59.3,31.84,308,"45.7,35.9,37.5,32.8,34.4,25.0,18.8,24.6"
2023-05-26 09:46:10,23.9,59.3,35.37,306,"40.8,34.4,57.8,28.1,26.6,26.6,32.8,35.9"
2023-05-26 09:46:12,37.9,59.3,39.04,308,"41.1,47.7,48.5,43.1,27.7,30.3,43.1,30.8"
2023-05-26 09:46:14,20.5,59.4,20.82,308,"29.6,13.8,15.4,63.1,18.5,10.8,6.2,9.2"
2023-05-26 09:46:16,20.9,59.3,17.36,308,"21.7,20.3,15.6,14.1,10.9,14.1,23.4,18.8"
2023-05-26 09:46:18,45.2,59.3,21.89,308,"38.2,15.4,9.2,9.2,29.2,27.7,23.1,23.1"
2023-05-26 09:46:20,22.8,59.4,20.84,308,"31.4,21.5,16.9,18.5,20.0,7.7,9.2,41.5"
2023-05-26 09:46:22,20.2,59.4,23.5,308,"45.7,21.9,21.9,42.2,14.1,15.6,12.5,14.1"
2023-05-26 09:46:24,21.1,59.4,22.26,308,"36.5,10.8,10.8,10.8,27.7,21.5,26.2,33.8"
2023-05-26 09:46:26,22.4,59.3,21.62,308,"43.8,23.1,15.4,49.2,7.7,10.8,9.2,13.8"
2023-05-26 09:46:28,27.5,59.3,19.11,308,"45.3,29.2,7.7,4.6,9.2,24.6,13.8,18.5"
2023-05-26 09:46:30,19.8,59.3,24.41,308,"29.2,15.4,29.2,29.2,30.8,20.0,16.9,24.6"
2023-05-26 09:46:32,19.1,59.2,25.66,308,"34.3,40.6,12.5,53.8,18.8,10.9,21.9,12.5"
2023-05-26 09:46:34,22.5,59.3,38.91,308,"53.5,46.9,20.3,39.1,35.9,31.2,51.6,32.8"
2023-05-26 09:46:36,42.3,59.4,20.04,308,"35.7,16.9,21.5,18.5,23.1,10.8,20.0,13.8"
2023-05-26 09:46:38,44.8,59.2,49.11,308,"63.2,42.2,62.5,45.3,51.6,35.9,42.2,50.0"
2023-05-26 09:46:40,29.4,59.1,23.44,308,"35.1,20.0,30.8,9.2,18.5,6.2,38.5,29.2"
2023-05-26 09:46:42,25.3,59.1,27.04,309,"45.8,29.2,13.8,23.1,21.5,16.7,35.4,30.8"
2023-05-26 09:46:44,20.6,59.2,20.57,309,"31.9,18.8,23.4,31.2,10.9,4.7,12.5,31.2"
2023-05-26 09:46:46,24.2,59.2,46.12,312,"54.3,48.4,56.2,40.6,39.1,29.7,53.8,46.9"
2023-05-26 09:46:48,26.6,59.4,20.11,309,"28.6,40.0,29.2,16.9,16.9,7.7,15.4,6.2"
2023-05-26 09:46:50,19.3,59.3,19.6,309,"29.2,38.5,15.4,24.6,13.8,12.3,13.8,9.2"
2023-05-26 09:46:52,23.7,59.2,23.09,309,"44.4,32.8,23.4,20.3,14.1,20.0,20.3,9.4"
2023-05-26 09:46:54,19.8,59.4,18.67,308,"31.0,32.3,33.8,21.5,16.9,4.6,6.2,3.1"
2023-05-26 09:46:57,17.4,59.3,21.78,308,"41.7,12.5,10.9,15.4,12.5,32.8,12.5,35.9"
