date_time,cpu_percent,mem_percent,cpu_average,pid_len,cpu_listval
2023-05-30 11:33:51,29.6,56.3,24.19,303,"73.1,9.2,24.6,9.2,28.8,7.7,28.6,12.3"
2023-05-30 11:34:03,38.2,56.3,28.43,302,"78.6,7.7,43.6,16.4,37.9,23.2,9.2,10.8"
2023-05-30 11:34:15,36.1,56.2,38.05,302,"52.3,20.0,54.5,79.2,33.8,13.8,27.7,23.1"
2023-05-30 11:34:27,36.1,56.2,32.2,303,"80.6,18.5,52.3,18.5,26.2,12.3,24.6,24.6"
2023-05-30 11:34:39,25.3,57.0,23.66,305,"81.0,10.8,27.5,10.8,26.9,9.2,18.5,4.6"
2023-05-30 11:34:51,23.8,56.3,27.39,306,"49.2,20.3,60.7,13.8,21.9,18.8,17.2,17.2"
2023-05-30 11:35:03,30.5,56.3,23.83,305,"75.8,10.9,29.4,14.1,30.8,10.9,10.9,7.8"
2023-05-30 11:35:15,28.4,55.3,25.09,306,"69.5,15.4,21.5,15.4,34.3,16.9,10.8,16.9"
2023-05-30 11:35:27,36.9,55.4,23.78,306,"77.5,7.7,55.8,12.3,13.8,6.2,12.3,4.6"
2023-05-30 11:35:39,29.5,55.8,25.98,304,"74.4,16.4,38.6,15.4,24.6,10.8,13.8,13.8"
2023-05-30 11:35:51,30.6,55.4,24.82,304,"62.4,22.7,13.8,12.3,24.6,10.8,15.4,36.6"
2023-05-30 11:36:04,24.2,55.4,28.16,304,"69.6,15.2,29.2,12.3,29.9,33.8,21.5,13.8"
2023-05-30 11:36:16,26.4,55.3,26.16,303,"71.9,10.6,36.8,9.2,36.4,10.8,16.7,16.9"
2023-05-30 11:36:28,26.4,55.2,25.92,303,"85.2,9.2,29.2,16.7,27.7,7.6,19.7,12.1"
2023-05-30 11:36:40,24.1,55.2,24.4,303,"73.7,9.4,30.8,6.2,31.8,10.9,21.5,10.9"
2023-05-30 11:36:52,40.2,55.2,23.74,303,"70.1,7.7,31.0,4.6,35.8,31.5,4.6,4.6"
2023-05-30 11:37:04,30.1,55.2,28.98,303,"69.0,9.4,45.3,53.7,25.0,6.2,9.4,13.8"
2023-05-30 11:37:16,29.7,55.2,28.72,304,"69.8,7.7,30.8,24.6,33.8,20.0,16.9,26.2"
2023-05-30 11:37:28,28.9,55.3,25.94,304,"68.0,10.8,58.0,15.4,21.5,10.8,9.2,13.8"
2023-05-30 11:37:40,25.4,55.3,22.96,304,"78.2,10.8,36.2,7.7,18.5,10.8,12.3,9.2"
2023-05-30 11:37:52,28.5,55.2,24.95,303,"87.2,7.7,35.4,10.8,26.2,9.2,12.3,10.8"
2023-05-30 11:38:04,28.0,55.5,35.5,305,"62.1,14.1,43.8,84.2,39.1,9.4,17.2,14.1"
2023-05-30 11:38:16,32.7,55.6,29.47,305,"71.6,9.4,38.5,18.8,47.9,15.2,17.2,17.2"
2023-05-30 11:38:28,25.0,55.6,27.75,306,"84.3,13.8,30.8,21.4,25.8,12.1,20.0,13.8"
2023-05-30 11:38:40,29.8,55.6,26.91,306,"63.2,4.6,39.5,6.2,32.3,6.2,9.2,54.1"
2023-05-30 11:38:52,34.8,55.7,19.09,306,"84.0,6.2,22.4,3.1,18.5,4.6,6.2,7.7"
2023-05-30 11:39:04,31.1,55.9,33.79,307,"57.8,18.5,50.8,60.0,18.5,6.2,30.8,27.7"
2023-05-30 11:39:16,25.0,56.0,26.54,307,"81.6,15.4,38.8,6.2,24.2,9.2,20.0,16.9"
2023-05-30 11:39:28,31.0,56.2,22.79,307,"60.7,12.3,32.3,15.4,23.1,10.8,12.3,15.4"
2023-05-30 11:39:41,30.4,56.1,26.36,307,"73.4,42.1,30.8,10.8,24.6,9.2,12.3,7.7"
2023-05-30 11:39:53,27.4,56.0,24.42,306,"78.3,9.2,44.9,6.2,40.0,1.5,7.6,7.7"
2023-05-30 11:40:05,29.8,56.1,27.96,305,"65.2,4.6,36.0,3.1,36.9,6.2,15.2,56.5"
2023-05-30 11:40:17,29.7,56.1,37.57,306,"55.3,20.3,45.3,23.4,41.5,63.3,28.1,23.4"
2023-05-30 11:40:29,25.1,56.1,22.21,306,"72.7,6.1,31.9,6.1,38.2,4.5,10.6,7.6"
2023-05-30 11:40:41,33.3,56.1,28.49,307,"73.0,63.3,18.8,7.8,25.0,6.2,10.9,22.9"
2023-05-30 11:40:53,27.2,56.2,20.69,307,"76.0,7.7,29.9,9.2,25.8,6.1,4.6,6.2"
2023-05-30 11:41:05,62.6,56.0,33.34,306,"69.8,27.7,52.3,16.9,27.7,13.8,30.8,27.7"
2023-05-30 11:41:17,36.5,56.0,37.25,306,"50.8,20.0,86.1,26.2,26.2,23.1,27.7,37.9"
2023-05-30 11:41:29,31.4,56.1,21.02,307,"73.0,3.1,39.7,6.2,20.0,6.2,9.2,10.8"
2023-05-30 11:41:41,29.4,56.3,23.55,307,"78.2,9.1,30.8,12.3,31.8,10.8,9.2,6.2"
2023-05-30 11:41:53,25.8,56.3,22.41,307,"75.0,7.7,26.8,12.3,31.3,6.2,9.2,10.8"
2023-05-30 11:42:05,36.9,56.4,25.35,306,"73.6,12.3,23.1,7.7,35.4,32.4,10.6,7.7"
2023-05-30 11:42:17,29.5,56.3,23.95,305,"72.8,6.2,34.8,7.7,22.7,7.7,20.0,19.7"
2023-05-30 11:42:29,38.5,56.2,25.5,305,"63.7,6.2,18.5,10.8,39.2,16.9,12.3,36.4"
2023-05-30 11:42:41,28.2,56.3,26.11,305,"67.9,1.5,40.0,7.7,48.7,7.7,20.0,15.4"
2023-05-30 11:42:53,30.1,56.3,23.14,304,"76.2,4.7,39.2,10.9,33.8,9.4,4.7,6.2"
2023-05-30 11:43:05,27.5,56.3,25.58,303,"67.0,10.8,27.7,16.9,30.8,10.8,16.7,23.9"
2023-05-30 11:43:17,36.8,56.4,27.03,304,"79.2,9.4,33.3,18.8,27.3,13.8,17.2,17.2"
2023-05-30 11:43:30,28.0,56.5,26.29,304,"81.9,7.7,23.1,13.6,37.9,13.8,18.5,13.8"
2023-05-30 11:43:42,26.6,56.5,25.6,304,"71.4,9.2,27.3,12.3,36.9,15.4,20.0,12.3"
2023-05-30 11:43:54,39.6,56.4,36.05,303,"57.4,10.8,37.9,12.3,44.6,83.8,26.2,15.4"
2023-05-30 11:44:06,26.9,56.4,27.83,302,"84.0,13.8,38.6,15.4,27.7,18.5,12.3,12.3"
2023-05-30 11:44:18,25.7,56.5,29.87,301,"73.4,18.5,43.1,13.6,32.3,10.8,35.2,12.1"
2023-05-30 11:44:30,31.2,56.5,26.04,303,"60.0,7.8,60.5,13.8,31.8,7.8,12.5,14.1"
2023-05-30 11:44:42,43.4,56.5,34.06,303,"78.8,18.5,43.3,20.0,41.8,23.1,21.2,25.8"
2023-05-30 11:44:54,31.0,56.5,25.09,303,"73.7,12.5,20.0,15.6,33.8,15.4,14.1,15.6"
2023-05-30 11:45:06,31.9,55.6,27.25,302,"75.0,41.8,26.2,10.8,36.4,6.2,10.8,10.8"
2023-05-30 11:45:18,38.4,55.8,31.21,303,"38.5,17.2,29.7,23.4,23.4,64.4,32.8,20.3"
2023-05-30 11:45:30,39.6,56.8,71.85,313,"71.2,66.2,70.8,80.0,70.8,69.2,75.4,71.2"
2023-05-30 11:45:42,2.3,57.3,20.09,310,"19.4,10.9,20.3,14.1,26.9,21.9,28.4,18.8"
2023-05-30 11:45:54,13.9,57.2,4.21,309,"6.2,0.0,4.5,1.5,13.8,3.1,4.6,0.0"
2023-05-30 11:46:06,56.4,58.0,47.27,327,"40.9,32.3,55.4,57.6,58.5,46.2,53.5,33.8"
2023-05-30 11:46:18,23.6,58.4,10.47,325,"9.2,6.2,7.7,7.7,12.3,4.6,26.9,9.2"
2023-05-30 11:46:30,9.4,58.4,9.43,325,"20.0,6.2,12.3,6.2,9.2,9.2,9.2,3.1"
2023-05-30 11:46:42,40.5,58.2,27.59,325,"31.8,27.7,25.0,26.6,35.4,29.7,27.3,17.2"
2023-05-30 11:46:54,27.6,58.2,21.99,323,"14.1,20.3,16.7,24.6,24.2,21.9,38.5,15.6"
2023-05-30 11:47:07,32.6,58.0,10.38,319,"7.7,6.2,7.7,15.4,6.2,15.4,16.7,7.7"
2023-05-30 11:47:19,21.6,58.3,24.11,320,"19.7,18.2,32.3,20.0,26.2,20.0,31.9,24.6"
2023-05-30 11:47:31,9.6,58.3,30.71,320,"29.7,21.2,29.2,32.3,33.8,29.2,32.4,37.9"
2023-05-30 11:47:43,6.3,58.4,9.53,320,"9.2,7.7,7.7,9.2,9.1,7.7,16.4,9.2"
2023-05-30 11:47:55,28.8,58.3,23.19,322,"18.2,15.4,30.8,29.2,20.0,30.8,24.2,16.9"
2023-05-30 11:48:07,18.8,58.3,29.92,318,"26.9,12.5,29.7,26.6,23.4,35.9,40.6,43.8"
2023-05-30 11:48:19,10.2,58.4,24.56,319,"25.8,10.9,24.2,17.2,31.2,23.9,43.3,20.0"
2023-05-30 11:48:31,20.2,58.5,12.6,317,"17.9,9.2,13.8,6.2,20.0,7.7,15.2,10.8"
2023-05-30 11:48:43,20.3,58.5,34.75,318,"31.8,26.6,32.8,26.6,39.1,46.4,38.8,35.9"
2023-05-30 11:48:55,9.3,58.5,12.33,318,"15.6,7.8,12.5,4.7,19.4,6.2,24.6,7.8"
2023-05-30 11:49:07,12.8,58.7,8.97,319,"13.8,6.2,10.6,1.5,10.8,9.1,16.7,3.1"
2023-05-30 11:49:19,10.8,58.8,12.1,320,"15.4,12.3,15.2,4.6,15.4,10.8,15.4,7.7"
2023-05-30 11:49:31,19.1,58.8,27.51,320,"25.0,29.7,26.6,25.0,34.4,28.1,35.7,15.6"
2023-05-30 11:49:43,13.4,58.7,11.42,320,"9.4,9.4,14.1,7.8,14.1,3.1,25.7,7.8"
2023-05-30 11:49:55,22.0,58.7,14.24,319,"17.6,7.7,12.3,10.8,20.0,15.2,14.9,15.4"
2023-05-30 11:50:07,22.2,58.7,13.14,318,"13.8,7.7,13.6,4.6,16.9,20.0,16.2,12.3"
2023-05-30 11:50:19,20.1,58.1,24.21,317,"21.5,25.4,20.0,24.2,25.4,31.4,22.7,23.1"
2023-05-30 11:50:31,28.7,58.1,9.19,316,"6.2,4.6,10.8,7.7,16.7,6.2,13.6,7.7"
2023-05-30 11:50:43,12.9,58.2,14.36,316,"24.6,10.8,9.2,9.2,16.9,18.2,15.2,10.8"
2023-05-30 11:50:55,14.9,58.2,16.66,318,"16.9,9.2,20.0,16.9,16.9,13.8,25.8,13.8"
2023-05-30 11:51:08,12.0,58.3,13.83,315,"25.0,15.6,12.5,7.8,17.2,10.9,16.9,4.7"
2023-05-30 11:51:20,23.5,58.3,20.07,316,"19.7,10.9,23.4,18.8,17.2,20.3,28.4,21.9"
2023-05-30 11:51:32,26.2,58.4,21.32,316,"15.2,13.8,27.7,23.1,26.2,13.8,23.1,27.7"
2023-05-30 11:51:44,11.1,58.3,22.84,316,"18.5,18.8,32.3,21.5,20.3,18.8,35.3,17.2"
2023-05-30 11:51:56,23.4,58.2,4.26,316,"4.7,1.6,3.1,4.7,6.2,3.1,9.1,1.6"
2023-05-30 11:52:08,10.9,58.1,5.62,316,"3.1,4.7,4.7,0.0,6.2,4.7,15.4,6.2"
2023-05-30 11:52:20,17.9,58.2,13.64,315,"10.8,6.2,6.2,7.7,21.5,21.5,18.5,16.7"
2023-05-30 11:52:32,12.7,58.2,16.6,314,"23.1,12.5,16.9,7.8,12.5,21.9,21.2,16.9"
2023-05-30 11:52:44,21.8,58.3,23.26,314,"29.2,13.8,23.4,29.7,21.5,14.1,37.7,16.7"
2023-05-30 11:52:56,9.7,58.4,14.53,316,"13.8,9.1,25.8,13.6,10.8,6.2,24.6,12.3"
2023-05-30 11:53:08,27.7,58.5,16.25,316,"15.4,21.5,18.5,13.8,15.4,15.4,17.9,12.1"
2023-05-30 11:53:20,12.6,58.6,20.5,317,"16.9,17.2,25.0,18.2,25.0,15.6,25.8,20.3"
2023-05-30 11:53:32,5.8,59.0,31.8,318,"26.2,27.7,26.2,26.6,37.5,42.2,40.3,27.7"
2023-05-30 11:53:44,16.1,59.4,12.06,320,"12.3,10.9,14.1,9.4,13.8,10.9,15.9,9.2"
2023-05-30 11:53:56,9.7,59.3,16.03,319,"15.4,13.8,16.7,15.4,21.5,16.7,17.9,10.8"
2023-05-30 11:54:08,36.4,59.6,21.59,319,"24.2,15.4,21.5,21.5,20.0,18.5,36.2,15.4"
2023-05-30 11:54:20,19.5,59.6,12.66,317,"10.8,4.6,12.3,12.3,9.2,6.2,27.7,18.2"
2023-05-30 11:54:32,16.8,59.1,24.59,318,"17.2,17.2,28.1,26.6,26.6,26.6,29.4,25.0"
2023-05-30 11:54:44,14.8,59.1,17.65,317,"27.7,20.3,15.6,17.2,12.5,14.1,19.7,14.1"
2023-05-30 11:54:56,41.9,59.0,14.12,314,"12.5,17.2,9.4,21.2,14.1,12.5,15.2,10.9"
2023-05-30 11:55:09,32.2,59.0,30.85,315,"34.3,31.8,29.7,34.4,26.6,25.0,36.2,28.8"
2023-05-30 11:55:21,11.7,59.1,17.84,315,"12.5,16.9,23.4,7.8,18.8,26.6,18.8,17.9"
2023-05-30 11:55:33,16.2,59.1,27.0,316,"31.2,25.0,26.6,31.2,17.2,28.1,33.3,23.4"
2023-05-30 11:55:45,8.0,59.1,5.26,316,"4.7,1.6,7.8,6.2,9.4,4.7,7.7,0.0"
2023-05-30 11:55:57,17.4,58.3,16.51,313,"9.4,14.1,20.3,7.8,23.4,21.5,23.1,12.5"
2023-05-30 11:56:09,10.4,58.5,14.09,312,"12.3,15.4,23.1,10.8,10.8,12.1,17.4,10.8"
2023-05-30 11:56:21,34.4,58.3,20.69,312,"18.5,18.8,20.0,21.5,21.9,17.2,27.3,20.3"
2023-05-30 11:56:33,47.6,58.3,37.05,312,"37.5,29.7,35.9,40.0,36.9,40.3,44.3,31.8"
2023-05-30 11:56:45,11.2,58.3,11.1,312,"12.3,7.6,13.8,7.7,16.9,12.3,13.6,4.6"
2023-05-30 11:56:57,20.5,58.3,13.61,310,"15.4,7.7,7.7,15.4,15.4,15.4,22.7,9.2"
2023-05-30 11:57:09,31.4,58.2,24.15,310,"27.7,21.5,19.7,20.0,24.2,25.8,31.9,22.4"
2023-05-30 11:57:21,2.9,58.3,3.79,311,"4.6,3.1,3.0,0.0,4.6,3.1,10.4,1.5"
2023-05-30 11:57:33,4.3,58.3,20.57,311,"21.9,14.1,23.4,21.9,23.4,17.2,22.4,20.3"
2023-05-30 11:57:45,13.8,58.3,12.0,311,"10.9,4.7,15.4,9.4,17.2,14.1,14.9,9.4"
2023-05-30 11:57:57,10.4,58.4,7.42,312,"1.5,3.1,4.6,12.1,10.8,6.2,14.9,6.2"
2023-05-30 11:58:09,18.9,58.4,12.86,312,"15.6,18.2,14.1,4.7,13.8,6.2,19.4,10.9"
2023-05-30 11:58:21,18.9,58.4,10.14,313,"12.1,7.7,7.7,4.6,13.8,9.2,15.2,10.8"
2023-05-30 11:58:33,5.2,58.4,6.6,314,"6.2,0.0,4.7,4.7,9.4,12.3,7.8,7.7"
2023-05-30 11:58:45,23.6,58.3,29.02,315,"17.2,18.8,37.5,35.9,32.8,25.0,36.9,28.1"
2023-05-30 11:58:57,24.7,58.4,23.09,313,"18.8,18.5,32.3,12.5,35.4,25.0,18.8,23.4"
2023-05-30 11:59:10,18.7,58.5,5.58,314,"6.2,3.1,6.2,3.1,6.2,3.1,13.6,3.1"
2023-05-30 11:59:22,30.6,58.7,12.22,315,"20.3,9.2,12.1,7.7,4.6,9.2,22.4,12.3"
2023-05-30 11:59:34,17.3,58.7,20.85,315,"19.7,18.2,26.2,18.5,19.7,15.4,30.6,18.5"
2023-05-30 11:59:46,17.5,58.6,20.95,315,"22.4,21.5,18.5,18.5,23.1,16.9,31.3,15.4"
2023-05-30 11:59:58,30.5,58.5,34.01,313,"34.3,27.7,37.9,27.7,29.2,34.8,46.7,33.8"
2023-05-30 12:00:10,13.0,58.5,22.24,314,"21.5,15.4,26.2,18.5,26.2,18.5,31.9,19.7"
2023-05-30 12:00:22,16.2,58.5,28.27,313,"29.2,20.3,29.2,33.3,24.2,20.0,42.7,27.3"
2023-05-30 12:00:34,4.8,58.5,28.71,312,"35.8,21.9,18.8,24.6,35.4,29.9,35.6,27.7"
2023-05-30 12:00:46,8.6,58.5,4.1,312,"1.6,0.0,9.4,1.6,10.9,3.1,6.2,0.0"
2023-05-30 12:00:58,4.6,58.4,4.67,312,"4.7,0.0,3.1,3.1,7.8,6.2,9.4,3.1"
2023-05-30 12:01:10,16.5,58.5,13.35,312,"9.1,10.8,21.5,13.8,10.8,12.3,16.2,12.3"
2023-05-30 12:01:22,15.9,58.5,37.95,313,"36.9,36.4,30.8,40.9,44.3,30.8,48.1,35.4"
2023-05-30 12:01:34,7.2,58.6,8.53,314,"9.2,6.2,4.6,7.6,7.7,4.6,20.6,7.7"
2023-05-30 12:01:46,12.6,58.6,15.08,313,"16.4,13.8,26.2,12.3,20.0,12.3,11.9,7.7"
2023-05-30 12:01:58,44.6,58.5,14.38,312,"16.9,12.5,13.8,13.8,15.6,10.9,22.1,9.4"
2023-05-30 12:02:10,18.9,58.4,12.54,312,"13.4,7.7,15.2,15.2,10.8,12.1,19.7,6.2"
2023-05-30 12:02:22,7.8,58.5,6.04,312,"3.1,1.6,4.7,7.8,7.8,6.2,10.9,6.2"
2023-05-30 12:02:34,9.4,58.5,23.5,312,"23.4,15.6,25.0,21.9,26.6,18.8,28.1,28.6"
2023-05-30 12:02:46,42.8,58.5,3.33,312,"1.6,1.6,6.2,3.1,4.7,1.6,6.2,1.6"
2023-05-30 12:02:59,6.1,58.6,5.65,312,"3.1,0.0,1.6,6.2,9.4,10.9,6.2,7.8"
2023-05-30 12:03:11,9.5,58.5,5.16,312,"1.5,1.5,3.1,9.2,7.7,6.2,10.6,1.5"
2023-05-30 12:03:23,13.6,58.6,3.9,312,"6.2,0.0,4.7,4.7,1.6,3.1,6.2,4.7"
2023-05-30 12:03:35,12.8,58.6,26.08,312,"24.2,19.7,29.2,33.8,20.0,23.1,27.3,31.3"
2023-05-30 12:03:47,9.7,58.7,22.89,311,"21.2,22.7,22.7,21.5,21.2,19.7,31.0,23.1"
2023-05-30 12:03:59,5.4,58.6,12.21,313,"21.2,16.4,17.9,7.6,10.6,6.1,10.3,7.6"
2023-05-30 12:04:11,6.3,58.6,19.84,311,"20.3,15.4,21.2,20.0,19.7,18.5,28.2,15.4"
2023-05-30 12:04:23,17.3,58.5,5.92,311,"3.1,3.1,3.1,6.2,9.2,6.2,10.4,6.1"
2023-05-30 12:04:35,17.2,58.3,19.7,310,"18.8,15.2,18.5,22.1,27.7,16.9,21.5,16.9"
2023-05-30 12:04:47,14.6,58.4,17.86,310,"15.6,12.5,15.6,34.4,17.2,21.5,15.2,10.9"
2023-05-30 12:04:59,4.4,58.6,6.61,311,"3.1,7.8,12.5,4.7,7.8,3.1,7.7,6.2"
2023-05-30 12:05:11,5.8,58.5,5.64,312,"9.4,7.8,4.7,9.4,3.1,1.6,9.1,0.0"
2023-05-30 12:05:23,11.8,58.4,7.56,312,"6.2,7.8,16.9,6.2,12.5,6.2,3.1,1.6"
2023-05-30 12:05:35,6.9,58.5,20.6,312,"15.2,13.4,24.2,16.9,21.5,24.2,27.9,21.5"
2023-05-30 12:05:47,16.3,58.5,6.29,311,"4.6,4.6,4.6,6.2,6.2,3.1,11.9,9.1"
2023-05-30 12:05:59,7.4,58.4,7.19,311,"9.2,4.7,9.4,3.1,10.9,4.6,10.9,4.7"
2023-05-30 12:06:11,12.0,58.4,19.95,311,"17.2,21.9,20.0,21.9,20.3,15.6,28.6,14.1"
2023-05-30 12:06:23,17.9,58.2,32.09,309,"29.7,28.1,32.4,38.5,29.7,31.2,31.2,35.9"
2023-05-30 12:06:36,7.8,58.4,4.0,310,"6.1,1.5,3.1,4.5,7.7,4.6,4.5,0.0"
2023-05-30 12:06:48,26.0,58.5,2.94,310,"0.0,0.0,4.7,0.0,6.2,1.6,9.4,1.6"
2023-05-30 12:07:00,9.8,58.5,35.95,310,"36.4,31.2,35.4,34.4,32.8,31.2,47.1,39.1"
2023-05-30 12:07:12,20.3,58.4,2.35,310,"1.6,0.0,4.7,3.1,1.6,1.6,4.6,1.6"
2023-05-30 12:07:24,7.1,58.5,10.61,311,"4.7,10.9,15.6,9.4,15.4,7.8,14.9,6.2"
2023-05-30 12:07:36,5.4,58.4,23.49,310,"23.4,26.6,25.0,32.8,21.9,15.4,19.7,23.1"
2023-05-30 12:07:48,16.7,58.4,16.26,310,"15.4,12.3,18.5,13.8,20.0,15.4,20.9,13.8"
2023-05-30 12:08:00,16.2,58.5,17.24,311,"27.7,12.3,13.6,13.8,20.0,15.4,15.4,19.7"
2023-05-30 12:08:12,3.1,58.4,17.89,311,"22.1,20.0,13.8,15.4,13.8,16.9,25.7,15.4"
2023-05-30 12:08:24,6.1,58.5,25.3,311,"25.7,21.5,27.7,27.7,27.3,18.5,32.8,21.2"
2023-05-30 12:08:36,24.1,58.0,32.39,313,"29.2,23.1,39.4,39.4,27.7,32.8,31.3,36.2"
2023-05-30 12:08:48,48.1,58.0,40.34,313,"33.8,39.1,43.9,46.2,38.5,39.4,45.9,35.9"
2023-05-30 12:09:00,21.7,58.0,6.04,314,"9.4,3.1,9.4,4.7,6.2,6.2,7.7,1.6"
2023-05-30 12:09:12,7.5,58.2,7.99,315,"12.1,6.2,4.6,4.6,9.2,6.2,17.9,3.1"
2023-05-30 12:09:24,4.0,58.5,9.76,315,"12.3,13.8,13.8,3.1,13.8,4.6,13.6,3.1"
2023-05-30 12:09:36,9.2,58.5,6.1,315,"6.2,1.5,6.2,4.6,7.7,0.0,14.9,7.7"
2023-05-30 12:09:48,14.7,58.4,26.6,313,"21.9,18.8,35.9,26.9,28.1,18.8,31.2,31.2"
2023-05-30 12:10:00,39.2,58.2,36.09,313,"37.5,26.6,43.8,35.9,40.6,35.9,40.3,28.1"
2023-05-30 12:10:12,17.7,58.2,23.4,314,"29.7,25.0,31.2,21.9,20.3,20.0,25.0,14.1"
2023-05-30 12:10:24,12.5,58.5,8.35,315,"10.6,12.3,6.1,4.6,9.2,6.2,14.7,3.1"
2023-05-30 12:10:37,15.9,58.5,13.6,314,"13.8,7.7,15.4,10.8,18.2,18.5,15.2,9.2"
2023-05-30 12:10:49,26.1,58.5,31.07,315,"32.3,32.8,25.0,25.0,31.2,26.6,40.3,35.4"
2023-05-30 12:11:01,9.2,58.6,42.65,315,"39.1,42.2,47.7,48.5,40.0,36.9,50.0,36.8"
2023-05-30 12:11:13,3.3,58.7,12.12,314,"18.5,9.2,10.8,20.0,12.3,7.7,10.8,7.7"
2023-05-30 12:11:25,8.5,58.7,16.6,314,"13.8,19.4,9.2,12.3,20.0,18.5,28.8,10.8"
2023-05-30 12:11:37,13.7,58.7,15.25,314,"15.4,15.4,15.2,13.8,10.8,13.4,21.1,16.9"
2023-05-30 12:11:49,7.8,58.7,8.74,314,"7.8,4.7,9.4,15.4,9.4,4.7,15.4,3.1"
2023-05-30 12:12:01,7.1,58.7,6.7,314,"3.1,4.6,12.3,4.6,9.2,6.2,12.1,1.5"
2023-05-30 12:12:13,3.5,58.6,8.54,313,"12.5,3.1,7.8,16.9,12.5,4.6,6.2,4.7"
2023-05-30 12:12:25,19.4,58.6,8.41,311,"7.7,1.5,6.2,6.2,20.0,4.6,13.4,7.7"
2023-05-30 12:12:37,8.2,58.5,29.2,311,"24.6,28.1,35.9,31.8,32.3,30.9,26.6,23.4"
2023-05-30 12:12:49,12.1,58.6,38.38,311,"42.4,29.2,43.9,38.5,30.9,42.4,39.1,40.6"
2023-05-30 12:13:01,10.6,58.6,14.3,312,"15.6,10.9,17.2,10.9,15.6,15.6,22.4,6.2"
2023-05-30 12:13:13,3.4,58.6,4.6,311,"3.1,3.1,6.2,1.5,10.8,1.5,9.1,1.5"
2023-05-30 12:13:25,5.0,58.7,27.32,312,"28.1,21.9,25.4,26.2,32.8,27.7,28.4,28.1"
2023-05-30 12:13:37,9.6,58.9,13.4,313,"18.5,13.8,21.5,10.8,12.3,7.7,13.4,9.2"
2023-05-30 12:13:49,4.5,58.8,3.62,311,"3.1,0.0,3.1,1.6,6.2,1.6,13.4,0.0"
2023-05-30 12:14:01,16.3,58.9,11.76,311,"15.6,9.2,12.5,6.2,14.1,10.9,19.4,6.2"
2023-05-30 12:14:13,45.9,58.9,24.06,311,"18.5,13.8,18.5,24.6,31.9,26.2,32.8,26.2"
2023-05-30 12:14:26,4.1,58.9,4.58,312,"4.6,4.5,7.7,1.5,10.8,1.5,4.5,1.5"
2023-05-30 12:14:38,12.9,58.9,18.08,312,"23.1,16.9,17.2,10.8,20.9,17.2,19.7,18.8"
2023-05-30 12:14:50,9.3,58.9,15.26,312,"18.5,10.8,19.7,18.5,10.8,16.7,17.9,9.2"
2023-05-30 12:15:02,36.7,58.9,13.06,312,"13.6,10.8,10.6,10.8,12.3,12.3,20.3,13.8"
2023-05-30 12:15:14,20.2,58.9,4.58,312,"4.5,1.5,10.6,3.1,9.2,1.5,3.1,3.1"
2023-05-30 12:15:26,13.5,59.0,8.33,313,"12.5,7.8,10.9,4.7,12.1,6.2,7.7,4.7"
2023-05-30 12:15:38,6.4,59.1,23.94,313,"27.7,20.0,21.5,26.9,24.6,36.9,18.5,15.4"
2023-05-30 12:15:50,11.8,59.0,8.15,312,"10.8,6.2,7.8,4.6,10.8,9.4,9.4,6.2"
2023-05-30 12:16:02,7.9,59.0,14.72,312,"17.2,3.1,14.1,15.6,18.5,9.1,26.1,14.1"
2023-05-30 12:16:14,13.5,59.0,4.09,312,"6.2,7.8,7.8,3.1,3.1,0.0,3.1,1.6"
2023-05-30 12:16:26,26.7,59.0,6.89,311,"9.2,1.5,4.6,6.1,12.3,7.6,7.7,6.1"
2023-05-30 12:16:38,16.7,59.0,3.49,311,"0.0,1.6,1.6,1.6,9.2,6.2,4.6,3.1"
2023-05-30 12:16:50,7.9,59.1,8.09,311,"4.6,7.7,15.4,7.7,10.8,1.5,10.8,6.2"
2023-05-30 12:17:02,9.3,59.1,23.62,312,"27.7,23.1,27.7,15.6,24.6,23.4,28.1,18.8"
2023-05-30 12:17:14,4.4,59.0,6.34,311,"9.2,6.2,3.1,7.7,10.8,1.5,9.1,3.1"
2023-05-30 12:17:26,13.5,59.0,18.46,312,"16.7,18.5,23.9,7.7,10.8,26.9,23.5,19.7"
2023-05-30 12:17:38,3.4,59.1,6.49,311,"7.6,7.7,6.2,4.6,10.8,4.6,10.4,0.0"
2023-05-30 12:17:50,5.0,58.8,7.46,310,"9.0,3.1,12.3,9.2,10.8,6.2,7.6,1.5"
2023-05-30 12:18:02,5.2,59.2,8.41,314,"7.7,4.6,12.3,7.7,6.2,9.2,13.4,6.2"
2023-05-30 12:18:14,4.4,59.2,9.34,314,"10.8,4.6,16.7,7.7,15.2,1.5,13.6,4.6"
2023-05-30 12:18:27,19.0,59.3,22.83,316,"24.6,18.5,23.1,27.7,24.6,12.3,33.3,18.5"
2023-05-30 12:18:39,3.8,59.3,9.11,315,"7.8,3.1,12.5,9.4,12.5,6.2,15.2,6.2"
2023-05-30 12:18:51,3.7,59.3,9.21,314,"4.6,3.1,13.8,18.5,10.8,6.2,12.1,4.6"
2023-05-30 12:19:03,6.5,59.3,27.81,315,"23.1,23.1,33.3,27.7,29.2,21.5,34.3,30.3"
2023-05-30 12:19:15,29.0,59.4,5.03,315,"6.2,0.0,1.6,4.7,7.8,7.7,9.1,3.1"
2023-05-30 12:19:27,31.2,59.4,17.1,315,"18.5,23.1,23.1,20.0,12.3,10.8,16.7,12.3"
